price,brand,model,year,mileage,engine_size,city,fuel_type,transmission,condition,owners,scraped_at
21500,Audi,A5,2020,154000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
6300,LADA,(VAZ) 2107,2020,77000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
12300,Toyota,Prius,2008,258003,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
12700,Ford,Focus,2013,203000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
9990,Chevrolet,Cruze,2012,312000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
9300,Toyota,Corolla,2005,299000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
7900,LADA,(VAZ) 2115,2020,270000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
32700,Changan,Uni-Z,2025,9300,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
26800,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
7700,LADA,(VAZ) Niva,2010,206000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
14399,Nissan,Teana,2008,260000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
29500,Hyundai,Santa Fe,2015,160000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
25500,Mitsubishi,Pajero,2011,233525,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
35500,Toyota,FJ Cruiser,2013,278000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
43800,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
23500,BYD,Seal 06,2020,95300,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
118150,Toyota,Land Cruiser,2022,78000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
18500,Mercedes,E 320,2020,280000,3.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
71400,Tesla,Model X,2018,201886600,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
79900,Toyota,Highlander,2024,0,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
24800,JAC,J7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
71230,Toyota,Camry,2025,0,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
13900,Renault,Sandero Stepway,2016,147000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
22200,Kia,K3,2020,75000,1.6,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
34300,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
21000,Mercedes,Vito,2008,252000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
33800,Toyota,Corolla,2025,0,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
23499,BYD,Seal 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
25900,BYD,Seal 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
11100,Opel,Astra,2007,265000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
82450,BMW,740,2020,135000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
7700,BMW,520,2020,300000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
45560,Mercedes,V 220,2020,192500,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
14300,LADA,(VAZ) Niva,2019,103000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
14800,Nissan,Tiida,2012,120000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
18500,Hyundai,i30,2020,287000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
69900,Hyundai,Santa Fe,2024,0,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
15800,Ford,Transit,1998,450000,2.5,Mingəçevir,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
63500,Toyota,Camry,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
14500,Opel,Astra,2013,322222,1.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
22100,Chevrolet,Cobalt,2023,125000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
18500,Hyundai,i30,2020,185266,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
21900,Hyundai,Accent,2019,141000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
28689,UAZ,Patriot,2024,19000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
18700,Honda,CR-V,2008,180100,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
66900,Honda,CR-V,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
9300,LADA,(VAZ) Kalina Cross,2015,222854,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:59
63900,JMC,Grand Avenue,2025,0,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
69900,Voyah,Free,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
20400,Honda,Accord,2021,153726,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
160407,Maserati,Grecale Modena,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
12800,Ford,Transit,2007,270000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
44000,Mercedes,GL 550 4MATIC,2013,205360,4.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
25900,JAC,M5,2020,102000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
16300,Chevrolet,Aveo,2018,163456,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
34500,Toyota,Land Cruiser Prado,2010,204000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
33900,Mercedes,C 300 4MATIC,2016,175000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
33000,Hyundai,Santa Fe,2015,120000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
51500,Toyota,Land Cruiser,2012,130000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
51000,Mercedes,GLC 300 4MATIC,2018,77000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
62900,GAC,S7,2020,4200,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
8900,Opel,Astra,2006,372458,1.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
24500,BMW,328,2020,200000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
27300,Kia,Sorento,2013,120000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
11500,Chevrolet,Cruze,2012,213000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
18000,Chevrolet,Malibu,2018,98000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
42400,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
43000,Land,Rover Range Rover,2012,120000,5.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
22000,JAC,JS3,2020,0,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
28000,BMW,528,2020,206000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
10300,Opel,Astra,2005,474040,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
27000,Toyota,Avalon,2015,300000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
5600,LADA,(VAZ) 2106,2020,300000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
3000,Volkswagen,Polo,2004,250000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
72930,Land,Rover Range Rover,2015,138000,5.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
37000,Toyota,Corolla Levin,2025,31000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
19000,GAZ,GAZel (3302-18),2020,460000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
16700,Ford,Escape,2017,222600,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:03
28900,Kia,Picanto,2025,0,1.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
92400,Kia,Carnival,2025,0,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
49500,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
124950,Mercedes,GLE 350 e 4MATIC Coupe,2022,16500,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
28500,Mercedes,E 500,2020,90500,5.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
52800,Mercedes,Vito 119 CDI,2019,291000,2.1,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
36000,Mercedes,E 200,2002,157400,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
23500,GWM,(Great Wall Motor) Wingle 7,2020,149500,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
30500,Hyundai,Elantra,2021,62271,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
11800,Ford,Transit,1998,356825,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
6500,Lifan,320,2020,300000,1.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
3700,LADA,(VAZ) 2106,2020,115859,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
10500,Nissan,X-Trail,2002,255000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
36500,Tesla,Model 3,2020,3202250000,2.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
28800,Chevrolet,Trax,2023,17425,1.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
17100,Ford,Fusion (North America),2016,190000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
54700,Mercedes,E 300,2020,95000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
25500,Hyundai,Avante,2017,137400,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
19800,Hyundai,Elantra,2014,168981,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
14800,LADA,(VAZ) Priora,2018,166000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
4500,LADA,(VAZ) 2107,2020,346000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
21500,BMW,528,2020,253000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
11600,Kia,Rio,2008,290000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
8200,Khazar,SD,2019,361000,1.7,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
10900,LADA,(VAZ) 2114,2020,125639,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
22500,Toyota,Land Cruiser Prado,2004,290000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
44200,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
73440,Land,Rover RR Sport,2019,79800,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
49000,BMW,X5,2020,157000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
43000,Hyundai,Sonata,2022,50272,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
9000,Toyota,Prius,2005,300000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
23900,Mercedes,C 250,2020,134000,1.8,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
31000,Mercedes,S 550,2020,195000,5.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:07
29750,Mercedes,E 300,2020,141959,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
19040,Honda,Insight,2021,185075,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
81900,Geely,Galaxy M9,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
15000,Kia,Sportage,2008,440105,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
14800,Chevrolet,Cruze,2017,248000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
130000,Land,Rover Defender,2020,73500,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
29500,Tesla,Model 3,2020,3202344579,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
17300,Ford,Transit,2010,254176,2.2,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
7500,Chery,Tiggo (T11),2014,237000,1.9,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
89930,Land,Rover Range Rover,2018,97300,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
23900,Hyundai,Venue,2020,85000,1.6,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
20500,Hyundai,Elantra,2016,173000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
27900,Nissan,Qashqai,2019,71500,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
20900,Ford,Escape,2018,161000,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
8600,Ford,Transit,1999,670000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
13000,LADA,(VAZ) Priora,2015,98453,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
34000,Toyota,Corolla,2024,3000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
27900,Ford,Escape,2020,46000,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
25900,Hyundai,Venue,2022,67500,1.6,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
70000,BMW,i4,2020,4202340000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
59330,Land,Rover RR Velar,2019,91000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
20000,Chevrolet,Cobalt,2025,27000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
11400,Nissan,Tiida,2008,246300,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
23900,Nissan,Kicks,2018,111000,1.6,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
23900,Mitsubishi,Eclipse Cross,2019,169000,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
45730,Kia,EV6,2020,6202419000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
24900,Honda,e:NP1,2020,1202265000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
40500,BMW,420,2020,266000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
15999,LADA,(VAZ) Niva,2019,54549,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
3900,LADA,(VAZ) 2106,2020,125000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
4000,LADA,(VAZ) 2106,2020,616565,1.6,Lənkəran,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
30500,Changan,Qiyuan Q05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:12
71400,Land,Rover Range Rover,2019,168000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
24800,DFSK,Glory 330 S,2024,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
137530,Land,Rover Defender,2020,86900,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
125800,BMW,M440,2020,12500,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
15000,Ford,Transit,2009,300000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
17900,GAZ,GAZel (3302-18),2020,245655,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
82110,Jeep,Grand Cherokee,2022,32800,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
11000,Kia,Pride,2008,247393,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
49500,BMW,530e,2019,98000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
17500,Volkswagen,Touareg,2007,225000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
45050,Land,Rover Range Rover,2010,218100,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
11900,Mercedes,E 240,2020,263000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
10500,Opel,Astra,2005,180000,1.4,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
28500,Ford,Transit,2012,152000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
32900,Changan,Nevo A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
23900,Changan,Alsvin,2024,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
21800,Kia,Rio,2020,78858,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
87900,Changan,Deepal S09,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
5500,GAZ,GAZel (2705),2020,350000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
51900,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
28600,Toyota,Land Cruiser Prado,2008,340000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
24900,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
55900,Changan,Deepal S07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
19900,Hyundai,Elantra,2015,151000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
44900,Mercedes,E 300,2020,185553,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
23500,BMW,528,2020,390000,3.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
31000,Mitsubishi,L200,2002,351000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
16500,Hyundai,Tucson,2008,208700,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
49500,BMW,530,2020,143000,2.0,Naxçıvan,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
12000,BMW,320,2020,281000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
7800,BMW,745,2020,334000,4.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
11700,Toyota,Prius,2008,265457,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
4500,LADA,(VAZ) 2107,2020,466464,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:16
147373,Mercedes,E 200,2002,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
86360,Land,Rover RR Velar,2022,43000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
46410,Toyota,Prius,2023,14900,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
10400,Opel,Astra,2006,286455,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
23400,Chevrolet,Equinox,2020,103000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
35001,Changan,Uni-V iDD,2025,11600,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
7000,Mazda,2,2020,304000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
76500,Mercedes,E 300 e,2021,105000,2.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
76670,BMW,530e,2021,49200,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
17200,Mercedes,Vito 111 CDI,2004,285000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
21900,Hyundai,Elantra,2015,204000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
13900,Nissan,Sunny,2018,205000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
11000,KTM,RC 390,2020,32800,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
18900,Hyundai,Elantra,2015,130357,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
18500,Hyundai,Sonata,2012,201000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
24700,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
4800,Volkswagen,Jetta,2001,109400,1.8,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
78000,BMW,X5,2020,31800,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
3800,LADA,(VAZ) 2106,2020,66853,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
14150,Nissan,Note,2016,32000,1.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
49810,Toyota,Land Cruiser,2008,126000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
32500,Toyota,Land Cruiser Prado,2008,149000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
16000,Opel,Antara,2013,74000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
12500,BMW,525,2020,294521,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
26000,BMW,528,2020,94000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
14500,Chevrolet,Cruze,2014,255000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
41500,Hyundai,Grandeur,2018,107000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
46000,Changan,Deepal S07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
20900,Hyundai,Elantra,2014,211021,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
66000,Geely,Galaxy M9,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
12800,Toyota,Prius,2008,300000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:19
61100,Mitsubishi,L200,2002,0,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
235000,Isuzu,Turkuaz,2025,0,5.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
99450,Mercedes,CLS 450 4MATIC,2018,65800,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
180563,Mercedes,E 200,2002,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
34700,Lexus,GS 250,2020,158000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
33800,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
6700,LADA,(VAZ) 2107,2020,50000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
44500,BMW,530,2020,140000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
20800,Toyota,Corolla Fielder,2018,120422,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
18200,Chevrolet,Trax,2019,77000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
3500,Audi,200,2001,123000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
14000,BMW,530,2020,403000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
35900,Hyundai,Santa Fe,2018,165944,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
22800,BMW,528,2020,211021,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
12000,Khazar,LD,2020,175000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
23900,Hyundai,Elantra,2018,137568,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
34510,Mercedes,S 500,2020,233500,4.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
43400,Kia,Sorento,2017,103000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
3200,Opel,Vectra,1994,370000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
12200,Chevrolet,Cruze,2012,204355,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
23900,Land,Rover Range Rover,2008,247021,4.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
5300,Daewoo,Matiz,2008,1000,0.8,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
8500,LADA,(VAZ) 2115,2020,186021,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
84660,Toyota,Hilux,2025,0,2.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
13200,Kia,Rio,2008,282021,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
36500,Kia,Sorento,2016,180000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
105000,Lynk,& Co 900,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
12800,Mercedes,ML 350,2020,240580,3.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
19500,Mercedes,E 220,2020,320000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
15400,Mercedes,E 240,2020,334000,2.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
